Filename,Cyclomatic Complexity,Halstead Metrics,Maintainability Index,Source Lines of Code (SLOC),Comments Ratio,Number of Parameters,Afferent Coupling,Efferent Coupling,Instability,Syntax Errors
solution_819.py,0,"{'h1': 3, 'h2': 10, 'N1': 5, 'N2': 19, 'vocabulary': 13, 'length': 24, 'volume': 88.81055323538621, 'difficulty': 2.8499999999999996, 'effort': 253.11007672085066, 'time': 14.061670928936147, 'bugs': 0.029603517745128736}",73.57117502,7,0,0,0,0,0,0
solution_82.py,6,"{'h1': 7, 'h2': 24, 'N1': 20, 'N2': 58, 'vocabulary': 31, 'length': 78, 'volume': 386.42731221017624, 'difficulty': 8.458333333333332, 'effort': 3268.5310157777403, 'time': 181.58505643209668, 'bugs': 0.12880910407005874}",56.12739235,20,0,2,0,0,0,0
solution_820.py,4,"{'h1': 2, 'h2': 20, 'N1': 5, 'N2': 54, 'vocabulary': 22, 'length': 59, 'volume': 263.1064654996005, 'difficulty': 2.7, 'effort': 710.3874568489215, 'time': 39.46596982494008, 'bugs': 0.0877021551665335}",67.0048522,17,0,1,0,0,0,0
solution_821.py,0,"{'h1': 3, 'h2': 21, 'N1': 8, 'N2': 36, 'vocabulary': 24, 'length': 44, 'volume': 201.73835003173087, 'difficulty': 2.571428571428571, 'effort': 518.7557572244508, 'time': 28.819764290247267, 'bugs': 0.06724611667724363}",66.50367384,12,0,0,0,3,1,0
solution_822.py,1,"{'h1': 1, 'h2': 29, 'N1': 3, 'N2': 39, 'vocabulary': 30, 'length': 42, 'volume': 206.0894050155578, 'difficulty': 0.6724137931034483, 'effort': 138.57735854494402, 'time': 7.698742141385779, 'bugs': 0.06869646833851926}",100,15,0.0625,1,0,2,1,0
solution_823.py,10,"{'h1': 8, 'h2': 27, 'N1': 30, 'N2': 89, 'vocabulary': 35, 'length': 119, 'volume': 610.384679016451, 'difficulty': 13.185185185185185, 'effort': 8048.035027031724, 'time': 447.113057057318, 'bugs': 0.20346155967215032}",50.52513557,30,0,7,0,0,0,0
solution_824.py,7,"{'h1': 6, 'h2': 20, 'N1': 16, 'N2': 134, 'vocabulary': 26, 'length': 150, 'volume': 705.0659577211637, 'difficulty': 20.1, 'effort': 14171.825750195392, 'time': 787.3236527886329, 'bugs': 0.2350219859070546}",71.24345015,33,0.108108108,1,0,0,0,0
solution_825.py,0,"{'h1': 5, 'h2': 19, 'N1': 6, 'N2': 44, 'vocabulary': 24, 'length': 50, 'volume': 229.24812503605781, 'difficulty': 5.7894736842105265, 'effort': 1327.225987050861, 'time': 73.73477705838117, 'bugs': 0.07641604167868594}",64.00193244,16,0,0,0,2,1,0
solution_826.py,5,"{'h1': 1, 'h2': 6, 'N1': 3, 'N2': 10, 'vocabulary': 7, 'length': 13, 'volume': 36.49561398674886, 'difficulty': 0.8333333333333334, 'effort': 30.41301165562405, 'time': 1.6896117586457806, 'bugs': 0.012165204662249619}",100,10,0,3,0,0,0,0
solution_827.py,0,"{'h1': 3, 'h2': 6, 'N1': 4, 'N2': 13, 'vocabulary': 9, 'length': 17, 'volume': 53.8887250245193, 'difficulty': 3.25, 'effort': 175.13835632968772, 'time': 9.729908684982652, 'bugs': 0.017962908341506434}",78.58737599,4,0,0,0,0,0,0
solution_828.py,1,"{'h1': 1, 'h2': 22, 'N1': 3, 'N2': 44, 'vocabulary': 23, 'length': 47, 'volume': 212.60741193467962, 'difficulty': 1.0, 'effort': 212.60741193467962, 'time': 11.81152288525998, 'bugs': 0.07086913731155987}",100,13,0,1,0,0,0,0
solution_829.py,0,"{'h1': 1, 'h2': 13, 'N1': 5, 'N2': 41, 'vocabulary': 14, 'length': 46, 'volume': 175.13832641464978, 'difficulty': 1.5769230769230769, 'effort': 276.17966857694773, 'time': 15.343314920941541, 'bugs': 0.058379442138216595}",100,12,0,0,0,1,1,0
solution_83.py,2,"{'h1': 1, 'h2': 20, 'N1': 2, 'N2': 37, 'vocabulary': 21, 'length': 39, 'volume': 171.30037948837168, 'difficulty': 0.925, 'effort': 158.45285102674382, 'time': 8.802936168152435, 'bugs': 0.05710012649612389}",100,13,0,1,0,1,1,0
solution_830.py,0,"{'h1': 1, 'h2': 8, 'N1': 2, 'N2': 11, 'vocabulary': 9, 'length': 13, 'volume': 41.209025018750054, 'difficulty': 0.6875, 'effort': 28.331204700390664, 'time': 1.5739558166883703, 'bugs': 0.013736341672916685}",100,5,0,0,0,2,1,0
solution_831.py,0,"{'h1': 1, 'h2': 17, 'N1': 2, 'N2': 28, 'vocabulary': 18, 'length': 30, 'volume': 125.09775004326937, 'difficulty': 0.8235294117647058, 'effort': 103.02167650622184, 'time': 5.72342647256788, 'bugs': 0.04169925001442312}",100,4,0,0,0,0,0,0
solution_832.py,0,"{'h1': 2, 'h2': 14, 'N1': 3, 'N2': 27, 'vocabulary': 16, 'length': 30, 'volume': 120.0, 'difficulty': 1.9285714285714286, 'effort': 231.42857142857144, 'time': 12.857142857142858, 'bugs': 0.04}",75.0206709,6,0,0,0,0,0,0
solution_833.py,0,"{'h1': 3, 'h2': 6, 'N1': 3, 'N2': 15, 'vocabulary': 9, 'length': 18, 'volume': 57.05865002596162, 'difficulty': 3.75, 'effort': 213.96993759735608, 'time': 11.887218755408671, 'bugs': 0.019019550008653872}",76.68921391,7,0,0,0,1,1,0
solution_834.py,4,"{'h1': 4, 'h2': 12, 'N1': 8, 'N2': 27, 'vocabulary': 16, 'length': 35, 'volume': 140.0, 'difficulty': 4.5, 'effort': 630.0, 'time': 35.0, 'bugs': 0.04666666666666667}",64.66304054,10,0,1,0,0,0,0
solution_835.py,0,"{'h1': 2, 'h2': 4, 'N1': 2, 'N2': 7, 'vocabulary': 6, 'length': 9, 'volume': 23.264662506490403, 'difficulty': 1.75, 'effort': 40.71315938635821, 'time': 2.2618421881310113, 'bugs': 0.007754887502163467}",84.71624628,2,0,0,0,0,0,0
solution_836.py,3,"{'h1': 3, 'h2': 14, 'N1': 4, 'N2': 40, 'vocabulary': 17, 'length': 44, 'volume': 179.8483650150149, 'difficulty': 4.285714285714286, 'effort': 770.7787072072067, 'time': 42.82103928928926, 'bugs': 0.05994945500500497}",68.5993953,12,0,1,0,0,0,0
solution_837.py,1,"{'h1': 3, 'h2': 20, 'N1': 7, 'N2': 46, 'vocabulary': 23, 'length': 53, 'volume': 239.7487836710217, 'difficulty': 3.4499999999999997, 'effort': 827.1333036650248, 'time': 45.95185020361249, 'bugs': 0.0799162612236739}",65.94137199,11,0,2,0,1,1,0
solution_838.py,3,"{'h1': 2, 'h2': 10, 'N1': 4, 'N2': 22, 'vocabulary': 12, 'length': 26, 'volume': 93.20902501875005, 'difficulty': 2.2, 'effort': 205.05985504125013, 'time': 11.39221416895834, 'bugs': 0.03106967500625002}",71.31392543,12,0,1,0,0,0,0
solution_839.py,0,"{'h1': 2, 'h2': 18, 'N1': 3, 'N2': 31, 'vocabulary': 20, 'length': 34, 'volume': 146.94555522617034, 'difficulty': 1.7222222222222223, 'effort': 253.07290066729337, 'time': 14.05960559262741, 'bugs': 0.048981851742056784}",76.68921391,7,0,0,0,1,1,0
solution_84.py,0,"{'h1': 1, 'h2': 27, 'N1': 2, 'N2': 35, 'vocabulary': 28, 'length': 37, 'volume': 177.87213211613133, 'difficulty': 0.6481481481481481, 'effort': 115.28749303823326, 'time': 6.4048607243462925, 'bugs': 0.05929071070537711}",100,10,0,0,0,1,1,0
solution_840.py,3,"{'h1': 3, 'h2': 16, 'N1': 7, 'N2': 51, 'vocabulary': 19, 'length': 58, 'volume': 246.37979577972794, 'difficulty': 4.78125, 'effort': 1178.0033985718242, 'time': 65.44463325399023, 'bugs': 0.08212659859324264}",64.41888736,17,0,2,0,0,0,0
solution_841.py,3,"{'h1': 1, 'h2': 36, 'N1': 6, 'N2': 55, 'vocabulary': 37, 'length': 61, 'volume': 317.77665530336594, 'difficulty': 0.7638888888888888, 'effort': 242.74605613451564, 'time': 13.48589200747309, 'bugs': 0.10592555176778864}",100,29,0.057142857,2,0,2,1,0
solution_842.py,2,"{'h1': 6, 'h2': 15, 'N1': 15, 'N2': 44, 'vocabulary': 21, 'length': 59, 'volume': 259.14672794394687, 'difficulty': 8.799999999999999, 'effort': 2280.4912059067324, 'time': 126.69395588370736, 'bugs': 0.08638224264798229}",61.42111586,11,0,1,0,0,0,0
solution_843.py,1,"{'h1': 1, 'h2': 22, 'N1': 4, 'N2': 48, 'vocabulary': 23, 'length': 52, 'volume': 235.22522171496468, 'difficulty': 1.0909090909090908, 'effort': 256.60933277996145, 'time': 14.256074043331191, 'bugs': 0.07840840723832156}",100,16,0,1,0,0,0,0
solution_844.py,0,"{'h1': 2, 'h2': 6, 'N1': 2, 'N2': 9, 'vocabulary': 8, 'length': 11, 'volume': 33.0, 'difficulty': 1.5, 'effort': 49.5, 'time': 2.75, 'bugs': 0.011}",84.71624628,3,0,0,0,1,1,0
solution_845.py,0,"{'h1': 1, 'h2': 16, 'N1': 1, 'N2': 22, 'vocabulary': 17, 'length': 23, 'volume': 94.0116453487578, 'difficulty': 0.6875, 'effort': 64.63300617727099, 'time': 3.5907225654039436, 'bugs': 0.0313372151162526}",100,8,0,0,0,1,1,0
solution_846.py,0,"{'h1': 1, 'h2': 16, 'N1': 3, 'N2': 25, 'vocabulary': 17, 'length': 28, 'volume': 114.4489595550095, 'difficulty': 0.78125, 'effort': 89.41324965235117, 'time': 4.967402758463954, 'bugs': 0.038149653185003164}",100,9,0,0,0,2,1,0
solution_847.py,3,"{'h1': 1, 'h2': 13, 'N1': 2, 'N2': 20, 'vocabulary': 14, 'length': 22, 'volume': 83.76180828526729, 'difficulty': 0.7692307692307693, 'effort': 64.43216021943638, 'time': 3.579564456635355, 'bugs': 0.027920602761755765}",100,7,0,2,0,1,1,0
solution_848.py,0,"{'h1': 1, 'h2': 11, 'N1': 3, 'N2': 19, 'vocabulary': 12, 'length': 22, 'volume': 78.86917501586544, 'difficulty': 0.8636363636363636, 'effort': 68.11428751370197, 'time': 3.784127084094554, 'bugs': 0.026289725005288478}",100,9,0.111111111,0,0,1,1,0
solution_849.py,3,"{'h1': 1, 'h2': 15, 'N1': 2, 'N2': 23, 'vocabulary': 16, 'length': 25, 'volume': 100.0, 'difficulty': 0.7666666666666667, 'effort': 76.66666666666667, 'time': 4.2592592592592595, 'bugs': 0.03333333333333333}",100,8,0,1,0,0,0,0
solution_85.py,3,"{'h1': 2, 'h2': 31, 'N1': 2, 'N2': 75, 'vocabulary': 33, 'length': 77, 'volume': 388.4183471906009, 'difficulty': 2.4193548387096775, 'effort': 939.7218077191958, 'time': 52.20676709551088, 'bugs': 0.12947278239686696}",69.19993389,20,0,3,0,0,0,0
solution_850.py,4,"{'h1': 1, 'h2': 17, 'N1': 2, 'N2': 44, 'vocabulary': 18, 'length': 46, 'volume': 191.81655006634637, 'difficulty': 1.2941176470588236, 'effort': 248.23318243880118, 'time': 13.790732357711176, 'bugs': 0.06393885002211545}",100,16,0,1,0,1,1,0
solution_851.py,0,"{'h1': 1, 'h2': 8, 'N1': 1, 'N2': 10, 'vocabulary': 9, 'length': 11, 'volume': 34.86917501586544, 'difficulty': 0.625, 'effort': 21.7932343849159, 'time': 1.2107352436064387, 'bugs': 0.011623058338621813}",100,2,0,0,0,0,0,0
solution_852.py,0,"{'h1': 1, 'h2': 6, 'N1': 2, 'N2': 12, 'vocabulary': 7, 'length': 14, 'volume': 39.302968908806456, 'difficulty': 1.0, 'effort': 39.302968908806456, 'time': 2.1834982727114696, 'bugs': 0.01310098963626882}",100,7,0,0,0,1,1,0
solution_853.py,0,"{'h1': 1, 'h2': 7, 'N1': 2, 'N2': 12, 'vocabulary': 8, 'length': 14, 'volume': 42.0, 'difficulty': 0.8571428571428571, 'effort': 36.0, 'time': 2.0, 'bugs': 0.014}",100,6,0,0,0,1,1,0
solution_854.py,0,"{'h1': 1, 'h2': 9, 'N1': 2, 'N2': 15, 'vocabulary': 10, 'length': 17, 'volume': 56.47277761308516, 'difficulty': 0.8333333333333334, 'effort': 47.0606480109043, 'time': 2.614480445050239, 'bugs': 0.018824259204361718}",100,7,0,0,0,1,1,0
solution_855.py,12,"{'h1': 9, 'h2': 40, 'N1': 34, 'N2': 156, 'vocabulary': 49, 'length': 190, 'volume': 1066.7948703818895, 'difficulty': 17.55, 'effort': 18722.24997520216, 'time': 1040.1249986223422, 'bugs': 0.3555982901272965}",69.038521,77,0.174311927,8,0,1,1,0
solution_856.py,0,"{'h1': 1, 'h2': 22, 'N1': 3, 'N2': 29, 'vocabulary': 23, 'length': 32, 'volume': 144.75398259382442, 'difficulty': 0.6590909090909091, 'effort': 95.40603398229337, 'time': 5.30033522123852, 'bugs': 0.048251327531274806}",100,9,0,0,0,1,1,0
solution_857.py,3,"{'h1': 2, 'h2': 18, 'N1': 4, 'N2': 39, 'vocabulary': 20, 'length': 43, 'volume': 185.8429080801566, 'difficulty': 2.1666666666666665, 'effort': 402.6596341736726, 'time': 22.369979676315143, 'bugs': 0.06194763602671887}",72.13824374,12,0,2,0,0,0,0
solution_858.py,1,"{'h1': 1, 'h2': 29, 'N1': 4, 'N2': 40, 'vocabulary': 30, 'length': 44, 'volume': 215.90318620677482, 'difficulty': 0.6896551724137931, 'effort': 148.89874910812057, 'time': 8.272152728228921, 'bugs': 0.07196772873559161}",100,16,0,1,0,2,1,0
solution_859.py,0,"{'h1': 1, 'h2': 9, 'N1': 1, 'N2': 15, 'vocabulary': 10, 'length': 16, 'volume': 53.150849518197795, 'difficulty': 0.8333333333333334, 'effort': 44.292374598498164, 'time': 2.4606874776943424, 'bugs': 0.017716949839399265}",100,6,0,0,0,1,1,0
solution_86.py,0,"{'h1': 1, 'h2': 59, 'N1': 4, 'N2': 102, 'vocabulary': 60, 'length': 106, 'volume': 626.130403134503, 'difficulty': 0.864406779661017, 'effort': 541.2313654213501, 'time': 30.068409190075005, 'bugs': 0.20871013437816768}",100,20,0.090909091,0,0,1,1,0
solution_860.py,0,"{'h1': 3, 'h2': 11, 'N1': 7, 'N2': 24, 'vocabulary': 14, 'length': 31, 'volume': 118.02800258378574, 'difficulty': 3.2727272727272725, 'effort': 386.27346300148054, 'time': 21.459636833415587, 'bugs': 0.03934266752792858}",70.34492223,7,0,0,0,1,1,0
solution_861.py,3,"{'h1': 2, 'h2': 26, 'N1': 8, 'N2': 55, 'vocabulary': 28, 'length': 63, 'volume': 302.86336008962905, 'difficulty': 2.1153846153846154, 'effort': 640.6724924972923, 'time': 35.59291624984957, 'bugs': 0.10095445336320968}",66.96046125,17,0,1,0,2,1,0
solution_862.py,0,"{'h1': 2, 'h2': 10, 'N1': 4, 'N2': 22, 'vocabulary': 12, 'length': 26, 'volume': 93.20902501875005, 'difficulty': 2.2, 'effort': 205.05985504125013, 'time': 11.39221416895834, 'bugs': 0.03106967500625002}",78.90673495,4,0,0,0,0,0,0
solution_863.py,1,"{'h1': 1, 'h2': 13, 'N1': 1, 'N2': 30, 'vocabulary': 14, 'length': 31, 'volume': 118.02800258378574, 'difficulty': 1.1538461538461537, 'effort': 136.18615682744507, 'time': 7.565897601524727, 'bugs': 0.03934266752792858}",76.68921391,7,0,3,0,0,0,0
solution_864.py,0,"{'h1': 1, 'h2': 10, 'N1': 2, 'N2': 17, 'vocabulary': 11, 'length': 19, 'volume': 65.72920075410865, 'difficulty': 0.85, 'effort': 55.869820640992344, 'time': 3.1038789244995746, 'bugs': 0.02190973358470288}",100,7,0,0,0,1,1,0
solution_865.py,3,"{'h1': 5, 'h2': 19, 'N1': 10, 'N2': 37, 'vocabulary': 24, 'length': 47, 'volume': 215.49323753389433, 'difficulty': 4.868421052631579, 'effort': 1049.1118143097488, 'time': 58.28398968387493, 'bugs': 0.07183107917796477}",61.96359617,14,0,2,0,1,1,0
solution_866.py,0,"{'h1': 1, 'h2': 11, 'N1': 2, 'N2': 23, 'vocabulary': 12, 'length': 25, 'volume': 89.62406251802891, 'difficulty': 1.0454545454545454, 'effort': 93.69788354157568, 'time': 5.205437974531982, 'bugs': 0.029874687506009637}",100,5,0,0,0,1,1,0
solution_867.py,0,"{'h1': 1, 'h2': 55, 'N1': 2, 'N2': 96, 'vocabulary': 56, 'length': 98, 'volume': 569.1207823616452, 'difficulty': 0.8727272727272727, 'effort': 496.68722824289034, 'time': 27.593734902382796, 'bugs': 0.18970692745388174}",100,15,0.0625,0,0,2,1,0
solution_868.py,0,"{'h1': 1, 'h2': 5, 'N1': 1, 'N2': 7, 'vocabulary': 6, 'length': 8, 'volume': 20.67970000576925, 'difficulty': 0.7, 'effort': 14.475790004038473, 'time': 0.8042105557799152, 'bugs': 0.006893233335256416}",100,4,0,0,0,1,1,0
solution_869.py,0,"{'h1': 2, 'h2': 18, 'N1': 7, 'N2': 71, 'vocabulary': 20, 'length': 78, 'volume': 337.11039140121426, 'difficulty': 3.9444444444444446, 'effort': 1329.7132105270118, 'time': 73.87295614038955, 'bugs': 0.11237013046707142}",64.17349203,21,0,0,0,1,1,0
solution_87.py,0,"{'h1': 4, 'h2': 10, 'N1': 8, 'N2': 21, 'vocabulary': 14, 'length': 29, 'volume': 110.41329273967052, 'difficulty': 4.2, 'effort': 463.7358295066162, 'time': 25.763101639256455, 'bugs': 0.03680443091322351}",70.88180887,5,0,0,0,1,1,0
solution_870.py,0,"{'h1': 1, 'h2': 10, 'N1': 1, 'N2': 18, 'vocabulary': 11, 'length': 19, 'volume': 65.72920075410865, 'difficulty': 0.9, 'effort': 59.15628067869778, 'time': 3.2864600377054325, 'bugs': 0.02190973358470288}",100,8,0,0,0,1,1,0
solution_871.py,3,"{'h1': 3, 'h2': 24, 'N1': 6, 'N2': 47, 'vocabulary': 27, 'length': 53, 'volume': 252.0090376146638, 'difficulty': 2.9375, 'effort': 740.2765479930749, 'time': 41.12647488850416, 'bugs': 0.08400301253822128}",67.13902044,14,0,4,0,1,1,0
solution_872.py,1,"{'h1': 1, 'h2': 15, 'N1': 2, 'N2': 24, 'vocabulary': 16, 'length': 26, 'volume': 104.0, 'difficulty': 0.8, 'effort': 83.2, 'time': 4.622222222222223, 'bugs': 0.034666666666666665}",100,8,0,1,0,0,0,0
solution_873.py,0,"{'h1': 1, 'h2': 16, 'N1': 2, 'N2': 26, 'vocabulary': 17, 'length': 28, 'volume': 114.4489595550095, 'difficulty': 0.8125, 'effort': 92.98977963844521, 'time': 5.166098868802512, 'bugs': 0.038149653185003164}",100,7,0,0,0,1,1,0
solution_874.py,0,"{'h1': 2, 'h2': 11, 'N1': 4, 'N2': 26, 'vocabulary': 13, 'length': 30, 'volume': 111.01319154423277, 'difficulty': 2.3636363636363638, 'effort': 262.3948163772775, 'time': 14.577489798737638, 'bugs': 0.03700439718141092}",72.40724958,11,0,0,0,1,1,0
solution_875.py,1,"{'h1': 2, 'h2': 23, 'N1': 10, 'N2': 64, 'vocabulary': 25, 'length': 74, 'volume': 343.6453580433296, 'difficulty': 2.782608695652174, 'effort': 956.2305615118737, 'time': 53.123920083992985, 'bugs': 0.11454845268110987}",61.52636067,18,0,2,0,0,0,0
solution_876.py,0,"{'h1': 1, 'h2': 7, 'N1': 1, 'N2': 15, 'vocabulary': 8, 'length': 16, 'volume': 48.0, 'difficulty': 1.0714285714285714, 'effort': 51.42857142857143, 'time': 2.857142857142857, 'bugs': 0.016}",100,6,0,0,0,1,1,0
solution_877.py,2,"{'h1': 3, 'h2': 7, 'N1': 4, 'N2': 13, 'vocabulary': 10, 'length': 17, 'volume': 56.47277761308516, 'difficulty': 2.7857142857142856, 'effort': 157.3170233507372, 'time': 8.739834630596512, 'bugs': 0.018824259204361718}",70.60063088,7,0,1,0,0,0,0
solution_878.py,0,"{'h1': 2, 'h2': 15, 'N1': 2, 'N2': 25, 'vocabulary': 17, 'length': 27, 'volume': 110.36149671375915, 'difficulty': 1.6666666666666667, 'effort': 183.93582785626526, 'time': 10.218657103125848, 'bugs': 0.03678716557125305}",80.7831177,6,0,0,0,1,1,0
solution_879.py,0,"{'h1': 2, 'h2': 38, 'N1': 2, 'N2': 54, 'vocabulary': 40, 'length': 56, 'volume': 298.0279733136923, 'difficulty': 1.4210526315789473, 'effort': 423.51343576156273, 'time': 23.528524208975707, 'bugs': 0.09934265777123077}",76.68921391,12,0,0,0,1,1,0
solution_88.py,3,"{'h1': 6, 'h2': 28, 'N1': 16, 'N2': 82, 'vocabulary': 34, 'length': 98, 'volume': 498.5713584425332, 'difficulty': 8.785714285714285, 'effort': 4380.305506316541, 'time': 243.35030590647452, 'bugs': 0.16619045281417774}",66.15570541,26,0.034482759,1,0,0,0,0
solution_880.py,2,"{'h1': 4, 'h2': 15, 'N1': 9, 'N2': 24, 'vocabulary': 19, 'length': 33, 'volume': 140.1816079436383, 'difficulty': 3.2, 'effort': 448.5811454196426, 'time': 24.9211747455357, 'bugs': 0.04672720264787944}",65.9079053,10,0,0,0,0,0,0
solution_881.py,0,"{'h1': 1, 'h2': 11, 'N1': 3, 'N2': 21, 'vocabulary': 12, 'length': 24, 'volume': 86.03910001730775, 'difficulty': 0.9545454545454546, 'effort': 82.12823183470285, 'time': 4.56267954637238, 'bugs': 0.02867970000576925}",100,5,0,0,0,1,1,0
solution_882.py,0,"{'h1': 1, 'h2': 12, 'N1': 1, 'N2': 23, 'vocabulary': 13, 'length': 24, 'volume': 88.81055323538621, 'difficulty': 0.9583333333333334, 'effort': 85.11011351724513, 'time': 4.7283396398469515, 'bugs': 0.029603517745128736}",100,8,0,0,0,1,1,0
solution_883.py,0,"{'h1': 1, 'h2': 17, 'N1': 3, 'N2': 25, 'vocabulary': 18, 'length': 28, 'volume': 116.75790004038474, 'difficulty': 0.7352941176470589, 'effort': 85.8513970885182, 'time': 4.769522060473233, 'bugs': 0.03891930001346158}",100,9,0,0,0,1,1,0
solution_884.py,0,"{'h1': 1, 'h2': 14, 'N1': 4, 'N2': 20, 'vocabulary': 15, 'length': 24, 'volume': 93.76537429460444, 'difficulty': 0.7142857142857143, 'effort': 66.97526735328888, 'time': 3.7208481862938267, 'bugs': 0.03125512476486815}",100,10,0,0,0,3,1,0
solution_885.py,0,"{'h1': 1, 'h2': 7, 'N1': 1, 'N2': 9, 'vocabulary': 8, 'length': 10, 'volume': 30.0, 'difficulty': 0.6428571428571429, 'effort': 19.28571428571429, 'time': 1.0714285714285716, 'bugs': 0.01}",100,4,0,0,0,1,1,0
solution_886.py,0,"{'h1': 1, 'h2': 8, 'N1': 2, 'N2': 10, 'vocabulary': 9, 'length': 12, 'volume': 38.039100017307746, 'difficulty': 0.625, 'effort': 23.774437510817343, 'time': 1.3208020839342969, 'bugs': 0.012679700005769248}",100,4,0,0,0,1,1,0
solution_887.py,4,"{'h1': 6, 'h2': 25, 'N1': 12, 'N2': 68, 'vocabulary': 31, 'length': 80, 'volume': 396.33570483095, 'difficulty': 8.16, 'effort': 3234.099351420552, 'time': 179.67218619003066, 'bugs': 0.13211190161031666}",59.15582609,17,0,1,0,0,0,0
solution_888.py,0,"{'h1': 2, 'h2': 10, 'N1': 4, 'N2': 18, 'vocabulary': 12, 'length': 22, 'volume': 78.86917501586544, 'difficulty': 1.8, 'effort': 141.9645150285578, 'time': 7.886917501586544, 'bugs': 0.026289725005288478}",73.07033134,6,0,0,0,0,0,0
solution_889.py,0,"{'h1': 1, 'h2': 7, 'N1': 1, 'N2': 13, 'vocabulary': 8, 'length': 14, 'volume': 42.0, 'difficulty': 0.9285714285714286, 'effort': 39.0, 'time': 2.1666666666666665, 'bugs': 0.014}",100,12,0,0,0,0,0,0
solution_89.py,0,"{'h1': 2, 'h2': 16, 'N1': 3, 'N2': 25, 'vocabulary': 18, 'length': 28, 'volume': 116.75790004038474, 'difficulty': 1.5625, 'effort': 182.43421881310115, 'time': 10.13523437850562, 'bugs': 0.03891930001346158}",75.15517382,6,0,0,0,0,0,0
solution_890.py,0,"{'h1': 3, 'h2': 12, 'N1': 6, 'N2': 22, 'vocabulary': 15, 'length': 28, 'volume': 109.39293667703852, 'difficulty': 2.75, 'effort': 300.83057586185595, 'time': 16.712809770103107, 'bugs': 0.03646431222567951}",71.60995648,7,0,0,0,1,1,0
solution_891.py,0,"{'h1': 4, 'h2': 20, 'N1': 11, 'N2': 42, 'vocabulary': 24, 'length': 53, 'volume': 243.00301253822127, 'difficulty': 4.2, 'effort': 1020.6126526605294, 'time': 56.70070292558497, 'bugs': 0.08100100417940709}",64.67393113,14,0,0,0,2,1,0
solution_892.py,0,"{'h1': 1, 'h2': 15, 'N1': 2, 'N2': 25, 'vocabulary': 16, 'length': 27, 'volume': 108.0, 'difficulty': 0.8333333333333334, 'effort': 90.0, 'time': 5.0, 'bugs': 0.036}",100,4,0,0,0,0,0,0
solution_893.py,1,"{'h1': 1, 'h2': 7, 'N1': 1, 'N2': 11, 'vocabulary': 8, 'length': 12, 'volume': 36.0, 'difficulty': 0.7857142857142857, 'effort': 28.285714285714285, 'time': 1.5714285714285714, 'bugs': 0.012}",100,5,0,1,0,0,0,0
solution_894.py,0,"{'h1': 1, 'h2': 9, 'N1': 2, 'N2': 12, 'vocabulary': 10, 'length': 14, 'volume': 46.50699332842307, 'difficulty': 0.6666666666666666, 'effort': 31.004662218948713, 'time': 1.7224812343860396, 'bugs': 0.015502331109474358}",100,4,0,0,0,1,1,0
solution_895.py,5,"{'h1': 1, 'h2': 21, 'N1': 6, 'N2': 50, 'vocabulary': 22, 'length': 56, 'volume': 249.72817064368866, 'difficulty': 1.1904761904761905, 'effort': 297.2954412424865, 'time': 16.51641340236036, 'bugs': 0.08324272354789622}",100,38,0.05,1,0,2,1,0
solution_896.py,0,"{'h1': 2, 'h2': 7, 'N1': 5, 'N2': 17, 'vocabulary': 9, 'length': 22, 'volume': 69.73835003173087, 'difficulty': 2.4285714285714284, 'effort': 169.36456436277496, 'time': 9.40914246459861, 'bugs': 0.023246116677243626}",74.88063052,6,0,0,0,0,0,0
